日付,時刻,緯度,経度,高度,速度,距離,積算距離
26/06/01,17:33:29,33.8746,132.1202,6.17,0.00,58.10,6.4Km,"<+33.87469300,+132.12020693> +/- 227.67m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分29秒 日本標準時","<+33.87421576,+132.12046586> +/- 27.73m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分22秒 日本標準時"
26/06/01,17:33:30,33.8746,132.1202,5.90,0.00,0.50,6.4Km,"<+33.87469709,+132.12020471> +/- 231.72m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分30秒 日本標準時","<+33.87469300,+132.12020693> +/- 227.67m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分29秒 日本標準時"
26/06/01,17:33:31,33.8754,132.1206,5.05,0.00,88.71,6.5Km,"<+33.87541255,+132.12063315> +/- 38.49m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分31秒 日本標準時","<+33.87469709,+132.12020471> +/- 231.72m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分30秒 日本標準時"
26/06/01,17:33:37,33.8755,132.1204,4.82,0.00,23.05,6.5Km,"<+33.87556751,+132.12046718> +/- 46.60m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分37秒 日本標準時","<+33.87541255,+132.12063315> +/- 38.49m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分31秒 日本標準時"
26/06/01,17:33:37,33.8755,132.1204,4.82,0.00,0.03,6.5Km,"<+33.87556769,+132.12046693> +/- 46.65m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分37秒 日本標準時","<+33.87556751,+132.12046718> +/- 46.60m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分37秒 日本標準時"
26/06/01,17:33:40,33.8755,132.1208,5.19,0.00,38.69,6.5Km,"<+33.87555096,+132.12088460> +/- 53.68m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分40秒 日本標準時","<+33.87556769,+132.12046693> +/- 46.65m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分37秒 日本標準時"
26/06/01,17:33:47,33.8759,132.1217,8.48,0.00,90.21,6.6Km,"<+33.87596120,+132.12172648> +/- 125.83m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分47秒 日本標準時","<+33.87555096,+132.12088460> +/- 53.68m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分40秒 日本標準時"
26/06/01,17:33:49,33.8757,132.1218,9.59,0.00,24.32,6.6Km,"<+33.87579173,+132.12189333> +/- 134.03m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分49秒 日本標準時","<+33.87596120,+132.12172648> +/- 125.83m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分47秒 日本標準時"
26/06/01,17:33:59,33.8759,132.1219,21.08,0.00,21.05,6.7Km,"<+33.87597328,+132.12195947> +/- 590.37m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分59秒 日本標準時","<+33.87579173,+132.12189333> +/- 134.03m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分49秒 日本標準時"
26/06/01,17:34:02,33.8759,132.1218,23.15,0.00,10.77,6.7Km,"<+33.87590687,+132.12187453> +/- 600.39m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分02秒 日本標準時","<+33.87597328,+132.12195947> +/- 590.37m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時33分59秒 日本標準時"
26/06/01,17:34:23,33.8758,132.1223,42.03,0.00,42.09,6.7Km,"<+33.87588141,+132.12232846> +/- 1300.46m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分23秒 日本標準時","<+33.87590687,+132.12187453> +/- 600.39m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分02秒 日本標準時"
26/06/01,17:34:30,33.8760,132.1222,0.00,0.00,16.74,6.7Km,"<+33.87601686,+132.12224859> +/- 1352.15m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分30秒 日本標準時","<+33.87588141,+132.12232846> +/- 1300.46m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分23秒 日本標準時"
26/06/01,17:34:32,33.8759,132.1222,0.00,0.00,5.42,6.7Km,"<+33.87598481,+132.12220443> +/- 1362.87m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分32秒 日本標準時","<+33.87601686,+132.12224859> +/- 1352.15m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分30秒 日本標準時"
26/06/01,17:34:35,33.8764,132.1225,0.00,0.00,63.89,6.8Km,"<+33.87646751,+132.12258113> +/- 1369.75m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分35秒 日本標準時","<+33.87598481,+132.12220443> +/- 1362.87m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分32秒 日本標準時"
26/06/01,17:34:35,33.8764,132.1225,0.00,0.00,0.00,6.8Km,"<+33.87646751,+132.12258113> +/- 1369.75m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分35秒 日本標準時","<+33.87646751,+132.12258113> +/- 1369.75m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分35秒 日本標準時"
26/06/01,17:34:58,33.8821,132.1242,0.00,0.00,645.42,7.4Km,"<+33.88210881,+132.12429120> +/- 1827.30m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分58秒 日本標準時","<+33.87646751,+132.12258113> +/- 1369.75m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分35秒 日本標準時"
26/06/01,17:35:02,33.8828,132.1249,0.00,0.00,103.93,7.5Km,"<+33.88287624,+132.12493579> +/- 1847.41m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時35分02秒 日本標準時","<+33.88210881,+132.12429120> +/- 1827.30m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時34分58秒 日本標準時"
26/06/01,17:35:21,33.8888,132.1266,0.00,0.00,683.67,8.2Km,"<+33.88886709,+132.12667303> +/- 2119.45m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時35分21秒 日本標準時","<+33.88287624,+132.12493579> +/- 1847.41m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時35分02秒 日本標準時"
26/06/01,17:35:21,33.8937,132.1280,0.00,0.00,552.89,8.8Km,"<+33.89371202,+132.12807796> +/- 2119.45m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時35分21秒 日本標準時","<+33.88886709,+132.12667303> +/- 2119.45m (speed -1.00 mps / course -1.00) @ 2026/06/01 17時35分21秒 日本標準時"
